id,created_at,updated_at,registration_number,name,address,region,activity_type,capacity,lat,lng,registration_date,imported_at,notes,accepts_dogs,accepts_cats,phone,website,phone_source,search_confidence,scrape_status,last_checked
2a026bde-293f-4cb2-bb1d-de487761a8b9,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21E00456,Útulek Statek u Merlina,"Malá Strana 84, 26707 Chyňava",Středočeský kraj,"útulek pro zájmová zvířata, útulek pro hospodářská zvířata","ovce a kozy 20, skot 2, fretka 10, plazi 5, jiné 50, koně 2, ptáci 10, prasata 5, králíci a hlodavci 40",50.0274261111111,14.0762263888889,2023-02-22,2026-02-19 21:29:24.225237+00,,false,true,,,,,website_not_found,
2b20b9a0-0c7d-424a-9988-810ea373b9f6,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 81C03735,Kočky Bohumín z.s.,"Ostravská 84, Pudlov, 73551 Bohumín",Moravskoslezský kraj,útulek pro zájmová zvířata,kočka 120,49.8955722222222,18.3323011111111,2018-01-09,2026-02-19 21:29:24.225237+00,,false,true,+420739880626,,https://www.firmy.cz/detail/13084109-kocky-bohumin-z-s-bohumin-pudlov.html,,phone_from_catalog,2026-02-26 19:57:55.612717+00
2c1ffe44-fee2-46e9-bfeb-1fee0b4d9a68,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 32C02549,Útulek pro psy,"Němčovice č. p. 43, 33824 Němčovice",Plzeňský kraj,útulek pro zájmová zvířata,pes 40,49.8798105555556,13.5705861111111,2011-02-24,2026-02-19 21:29:24.225237+00,,true,false,+420311654111,https://www.mesto-beroun.cz/potrebuji-zjistit/utulek-pro-psy/,https://www.mesto-beroun.cz/potrebuji-zjistit/utulek-pro-psy/,0.7,success,2026-02-26 21:04:04.326814+00
2c8fc53b-d790-4a25-af02-c65b2a1f409f,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 53C02328,Občanské sdružení MŇAU SOS,"Orlické nábřeží 1191, 56501 Choceň",Pardubický kraj,útulek pro zájmová zvířata,kočka 80,49.9953027777778,16.2132833333333,2018-01-03,2026-02-19 21:29:24.225237+00,,false,true,,,,,website_not_found,
2e35d2bc-5368-4f7b-9687-8dbd436cf40c,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21C08015,Pozor kočka!,"Do Klecánek 24, Klecánky, 25067 Klecany",Středočeský kraj,útulek pro zájmová zvířata,kočka 50,50.1728438888889,14.4066347222222,2018-01-04,2026-02-19 21:29:24.225237+00,,false,true,+420603800338,https://www.kociciprani.cz/krmne-misto/488-hostivarske-ateliery,https://www.kociciprani.cz/krmne-misto/488-hostivarske-ateliery,0.8,success,2026-02-26 21:04:04.326814+00
2e35f092-1de3-47e9-9844-6653426c093a,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 51C02540,Depozitum Bastet z.s.,"Horní Rokytnice č. p. 508, 51244 Rokytnice nad Jizerou",Liberecký kraj,útulek pro zájmová zvířata,"kočka 20, králíci a hlodavci 1",50.7286575,15.4519016666667,2017-11-29,2026-02-19 21:29:24.225237+00,,false,true,+420737266402,https://givt.cz/depozitum-bastet-z-s,https://givt.cz/depozitum-bastet-z-s,0.8,success,2026-02-26 21:04:04.326814+00
2ed98250-6eab-4d36-85ee-288af9319a72,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 32C03641,Záchytné zařízení pro psy Planá,"Planá č. p. 970, 34815 Planá",Plzeňský kraj,útulek pro zájmová zvířata,pes 3,49.8603902777778,12.7400905555556,2018-02-23,2026-02-19 21:29:24.225237+00,,true,false,,http://www.plana.cz/mesto/zachytne-zarizeni-pro-psy/,,0.3,phone_not_found,2026-02-26 21:04:04.326814+00
30eef91f-dfca-467e-9376-241944b77830,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21E01042,Strašecké depozitum pro kočky z.s.,"Nové Strašecí č. ev. 256, 27101 Nové Strašecí",Středočeský kraj,útulek pro zájmová zvířata,kočka 60,50.1559961111111,13.8793819444444,2025-04-11,2026-02-19 21:29:24.225237+00,,false,true,+420607580013,https://straseckedepozitum.cz/,https://straseckedepozitum.cz/,1,success,2026-02-26 21:04:04.326814+00
32fce7c8-1c2a-4063-bb25-f786d7f8f552,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 81C00259,Městský úřad Odry - útulek pro psy,"Masarykovo náměstí 35/15, 74235 Odry",Moravskoslezský kraj,útulek pro zájmová zvířata,pes 10,49.6618894444444,17.8292858333333,2017-11-29,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
34cf5524-617f-4628-bf36-11f7f41686ad,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 61C02428,Jaroslav Anděl,"V Ráji 1170, 67531 Jemnice",Kraj Vysočina,útulek pro zájmová zvířata,pes 4,49.0109611111111,15.5739441666667,2018-01-26,2026-02-19 21:29:24.225237+00,,true,false,,https://utulek-pro-psy-jemnice.webnode.cz/nas-tym/,,1,phone_not_found,2026-02-26 21:04:04.326814+00
34f25695-42b6-44db-b0e5-3ad2c093dd55,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 31C00748,Útulek Tábor pro psy a kočky,"Vápenná strouha, 39005 Tábor",Jihočeský kraj,útulek pro zájmová zvířata,"kočka 30, pes 30",49.3983283333333,14.6808663888889,2017-11-14,2026-02-19 21:29:24.225237+00,,true,true,,https://taborsky.denik.cz/zpravy_region/v-taborskem-utulku-pro-psy-a-kocky-je-plno-podivejte-se-na-ty-co-hledaji-domov-2.html,,1,phone_not_found,2026-02-26 21:04:04.326814+00
35506329-3894-4a71-aaa6-bb361ef07551,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 42C00010,Útulek Městské policie Litvínov,"Horní Litvínov e.č. 4001, 43601 Litvínov",Ústecký kraj,útulek pro zájmová zvířata,pes 29,50.5929813888889,13.6010891666667,2017-11-27,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
365d9931-ccbc-46b3-b38c-8a04a1565bd2,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 31C03460,Depozitum Chlupnechlup,"Mutěnice č. p. 17, 38601 Mutěnice",Jihočeský kraj,útulek pro zájmová zvířata,kočka 15,49.2430619444444,13.900535,2017-11-28,2026-02-19 21:29:24.225237+00,,false,true,,,,,website_not_found,
36bdfff1-7b53-4c23-a22c-5f30adfa3c27,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 81C04398,Záchytný kotec Bravantice,"Bravantice č. p. 223, 74281 Bravantice",Moravskoslezský kraj,útulek pro zájmová zvířata,pes 1,49.7572175,18.0838891666667,2021-11-25,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
373817f6-b719-4902-be4d-73c4686e6d73,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 72C02813,Město Valašské Klobouky,"Brumovská 522, 76601 Valašské Klobouky",Zlínský kraj,útulek pro zájmová zvířata,pes 2,49.1351436111111,18.0096302777778,2019-06-25,2026-02-19 21:29:24.225237+00,,true,false,+420603479755,https://www.valasskeklobucko.cz/turista/magicka-priroda/tipy-na-vylety/pamatky-valasskych-klobouk-63cs.html,https://www.valasskeklobucko.cz/turista/magicka-priroda/tipy-na-vylety/pamatky-valasskych-klobouk-63cs.html,0.8,success,2026-02-26 21:04:04.326814+00
39d89063-140c-4489-832f-7262824932c0,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21E01301,ForDogs z.s.,"k.ú. Svárov, parc. č. 88/65, 273 51 Svárov",Středočeský kraj,útulek pro zájmová zvířata,pes 20,,,2025-11-26,2026-02-19 21:29:24.225237+00,,true,false,+420777578674,https://www.fordogs-spolek.cz/,https://www.fordogs-spolek.cz/kontakt,0.8,success,2026-02-26 21:04:04.326814+00
3ab3f3d4-94a1-4ace-997a-d9dafcf09083,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 72C02138,"Kočičí depozitum Flíček, z.s.","Nedakonice č. p. 99, 68738 Nedakonice",Zlínský kraj,útulek pro zájmová zvířata,kočka 120,49.0295247222222,17.3835238888889,2017-11-29,2026-02-19 21:29:24.225237+00,,false,true,+420777954895,https://styl-studio.cz/ko-i-depozitum-fl-ek-z-s-14382580189387303128/,https://styl-studio.cz/ko-i-depozitum-fl-ek-z-s-14382580189387303128/,0.8,success,2026-02-26 21:04:04.326814+00
3b63fa56-8eaf-4bd5-94a6-afe95f9c2ba0,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21C08239,"Kočičí oči Kolín, z.s.","Moravcova 853, Kolín II, 28002 Kolín",Středočeský kraj,útulek pro zájmová zvířata,kočka 13,50.0238858333333,15.1849461111111,2017-12-11,2026-02-19 21:29:24.225237+00,,false,true,,,,,website_not_found,
3b8b2d51-4dfd-48f8-901c-e1c9684707e5,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21C00152,Ing. Luděk Březina,"Dukel. hrdinů 2569, Rakovník II, 26901 Rakovník",Středočeský kraj,útulek pro zájmová zvířata,pes 30,50.1105441666667,13.7101752777778,2018-01-04,2026-02-19 21:29:24.225237+00,,true,false,,https://najisto.centrum.cz/rodina-a-spolecnost/zvirata/utulky-pro-zvirata/region/stredocesky/rakovnik/,,0.8,phone_not_found,2026-02-26 21:04:04.326814+00
3b9672ad-92ce-4ed8-a857-9111b690e62f,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 31C04483,„Psi pomáhají”,"Drhovice č. p. 27, 39131 Drhovice",Jihočeský kraj,útulek pro zájmová zvířata,pes 30,49.4327755555556,14.5598369444444,2022-10-18,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
3caaa359-932b-4cd8-8f6a-c647bdae94e5,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21C09230,"Psí senioři v nouzi, z.s.","Chrást č. p. 204, 28914 Chrást",Středočeský kraj,útulek pro zájmová zvířata,pes 20,50.1178955555556,14.9021591666667,2020-03-11,2026-02-19 21:29:24.225237+00,,true,false,+420776666258,https://psiseniorivnouzi.cz/,https://psiseniorivnouzi.cz/,0.8,success,2026-02-26 21:04:04.326814+00
3db300e5-8558-434e-b15b-dd6c2602ef5e,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 81C04455,Odchytové kotce města Klimkovice,"Lidická 1, 74283 Klimkovice",Moravskoslezský kraj,útulek pro zájmová zvířata,pes 2,49.7865491666667,18.1303036111111,2021-11-29,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
3e31c170-e13b-4ec6-9034-8b353cfddc60,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21E00131,"PINTA - DRUHÁ ŠANCE, spolek pro opuštěná a týraná zvířata","Chotilsko, 26203 Chotilsko",Středočeský kraj,"útulek pro zájmová zvířata, útulek pro hospodářská zvířata","skot 2, ovce a kozy 10, koně 20, kočka 40, ptáci 30",49.76389,14.34902,2022-02-18,2026-02-19 21:29:24.225237+00,,false,true,,http://www.pinta-druha-sance.cz/kontaktujte-nas/,,0.3,phone_not_found,2026-02-26 21:04:04.326814+00
4131a8c2-9c3a-4de7-9ae2-5106a736f8ba,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 62C05826,Spolek kočičí azyl Znojemsko,"Prosiměřice č. p. 49, 67161 Prosiměřice",Jihomoravský kraj,útulek pro zájmová zvířata,kočka 150,48.9045136111111,16.1895416666667,2021-06-25,2026-02-19 21:29:24.225237+00,,false,true,,http://www.kociciazylznojemsko.cz/kontakt/,,0.8,phone_not_found,2026-02-26 21:04:04.326814+00
423e3948-e398-4e62-9dec-6b11cdeffc1f,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 32C04394,"Kočičí svět, z.s.","Žerovice č. p. 82, 33401 Přeštice",Plzeňský kraj,útulek pro zájmová zvířata,kočka 20,49.5801602777778,13.3019222222222,2024-08-12,2026-02-19 21:29:24.225237+00,,false,true,,,,,website_not_found,
437d6284-6978-424b-88aa-c2e7c3c8fd3d,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 72C03432,útulek,"Za Oskolí 2140/24, 76701 Kroměříž",Zlínský kraj,útulek pro zájmová zvířata,kočka 60,49.2925275,17.4136944444444,2024-08-20,2026-02-19 21:29:24.225237+00,,false,true,+420722984753,https://utulekkromeriz.cz/,https://utulekkromeriz.cz/kontakt,1,success,2026-02-26 21:04:04.326814+00
43a4f14e-49ab-49ba-8d73-2c0f40235c44,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21C00758,Eugenie Sychrovská,"Na Bouchalce 398, 27343 Buštěhrad",Středočeský kraj,útulek pro zájmová zvířata,pes 120,50.1619872222222,14.2026108333333,2018-01-04,2026-02-19 21:29:24.225237+00,,true,false,+420312250301,https://www.mestobustehrad.cz/nas-bustehrad/tisk/2007/163/,https://www.mestobustehrad.cz/nas-bustehrad/tisk/2007/163/,0.8,success,2026-02-26 21:04:04.326814+00
44892260-3d64-4a1c-8081-98611c206bb8,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21C09847,Poděbradský psí útulek Haryk,"pozemky p.č. 3587, 3593, 3596/2, k.ú. Poděbrady",Středočeský kraj,útulek pro zájmová zvířata,pes 24,50.1419372222222,15.1375747222222,2021-04-27,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
448a6648-4f20-4bc7-8c63-e344a62fa98e,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 52C04273,Další šance z.s.,"Slovany 175, 54401 Dvůr Králové nad Labem",Královéhradecký kraj,útulek pro zájmová zvířata,kočka 45,50.4343036111111,15.8108794444444,2017-11-21,2026-02-19 21:29:24.225237+00,,false,true,+420605751717,https://www.dalsisance.cz/,https://www.dalsisance.cz/,0.5,success,2026-02-26 21:04:04.326814+00
45b80d90-5812-4c63-97be-16b86709a98d,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 81C03814,Útulek pro zájmová zvířata,"Sedlnice č. p. 109, 74256 Sedlnice",Moravskoslezský kraj,útulek pro zájmová zvířata,pes 2,49.6589683333333,18.0873761111111,2018-05-31,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
45dc17c2-8cf9-45a5-8471-dbc1b6db76fe,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 42C01145,Městský útulek pro toulavá a opuštěná zvířata Děčín,"Děčín III-Staré Město, Pod Chlumem 408, 40501 Děčín 2",Ústecký kraj,útulek pro zájmová zvířata,"fretka 3, plazi 2, králíci a hlodavci 10, pes 65, kočka 50, ptáci 3",50.7667136111111,14.2233608333333,2017-12-12,2026-02-19 21:29:24.225237+00,,true,true,,https://www.ozviratech.cz/mestsky-utulek-pro-toulava-a-opustena-zvirata-decin?me=8&y=2024,,0.7,phone_not_found,2026-02-26 21:04:04.326814+00
45f79b8a-e9fe-43fe-9e11-cbf304dbdc7b,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 62C05411,"LuckyCats, z.s.","U Dráhy 414/3, 66449 Ostopovice",Jihomoravský kraj,,,49.1636416666667,16.5453658333333,2020-08-03,2026-02-19 21:29:24.225237+00,,,,+420604130430,https://trustczech.com/8718441189475265495/,https://trustczech.com/8718441189475265495/,0.8,success,2026-02-26 21:04:04.326814+00
460ecaa7-012d-4e00-b49a-1c93c16f38dd,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 51C02573,"Útulek Dogsy, z.s.","Jestřebí u České Lípy, 47161 Jestřebí",Liberecký kraj,útulek pro zájmová zvířata,"pes 5, pes 26, ptáci 20, fretka 50, králíci a hlodavci 30, kočka 40, pes 40",50.6050261111111,14.5816677777778,2017-12-08,2026-02-19 21:29:24.225237+00,,true,true,,https://trustczech.com/3777500559923127470/,,0.5,phone_not_found,2026-02-26 21:04:04.326814+00
4832fa67-3959-41f8-a334-1bec8c7f3686,2026-02-19 21:29:24.225237+00,2026-02-26 12:42:11.290622+00,CZ 11C02119,"ANIMAL´S OS, zapsaný spolek","Ke Krči 1038/5, Braník, 14700 Praha 4",Hlavní město Praha,útulek pro zájmová zvířata,kočka 45,50.0388033333333,14.4109716666667,2018-01-08,2026-02-19 21:29:24.225237+00,,false,true,,,,,website_not_found,
48423c91-797b-4665-b0cb-b2fa93086eb1,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 71C02878,Spolek Šklíba,"Janošíkova 79, 79070 Javorník",Olomoucký kraj,útulek pro zájmová zvířata,kočka 40,50.4051019444444,17.0365477777778,2022-02-01,2026-02-19 21:29:24.225237+00,,false,true,+420792301356,https://www.spolekskliba.com/,https://www.spolekskliba.com/,1,success,2026-02-26 21:04:04.326814+00
49230847-0338-4630-a419-122583f2bf35,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21C08273,Psí útulek Dobříš,"V Lipkách 1021, 26301 Dobříš",Středočeský kraj,útulek pro zájmová zvířata,pes 7,49.7768116666667,14.174965,2017-12-22,2026-02-19 21:29:24.225237+00,,true,false,,https://psi-dobris.estranky.cz/,,1,phone_not_found,2026-02-26 21:04:04.326814+00
4a7f7151-dc0a-45ca-a985-54e3af0af431,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 41C01256,Láskou ke kočkám z.s,"Komenského 77, 35601 Sokolov",Karlovarský kraj,útulek pro zájmová zvířata,kočka 100,50.1783802777778,12.6373658333333,2018-04-27,2026-02-19 21:29:24.225237+00,,false,true,+420606457744,https://kociciutulek8.webnode.cz/kontakt/,https://kociciutulek8.webnode.cz/kontakt/,0.8,success,2026-02-26 21:04:04.326814+00
4aa2347e-750a-4dc9-8ae6-91629712299d,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 41C01672,Městský útulek Ostrov,"Mořičovská 1371, 36301 Ostrov",Karlovarský kraj,útulek pro zájmová zvířata,"pes 40, kočka 10",50.3028005555555,12.967265,2025-08-01,2026-02-19 21:29:24.225237+00,,true,true,,,,,website_not_found,
4c2d764f-152f-4a31-9d9b-1e212596c645,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 71C00821,AJSHA a.s.,"Samota 133, 79858 Čechy pod Kosířem",Olomoucký kraj,útulek pro zájmová zvířata,"pes 80, kočka 20",49.546,17.0383527777778,2017-12-22,2026-02-19 21:29:24.225237+00,,true,true,+420606855797,https://www.ekatalog.cz/firma/413138-ajsha-as-utulek-pro-psy-vorisek/,https://www.ekatalog.cz/firma/413138-ajsha-as-utulek-pro-psy-vorisek/,1,success,2026-02-26 21:04:04.326814+00
4d1f2b62-d135-472e-aa00-fa1f88dc562d,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 81C05153,Kočka pro tebe z.s.,"Prokopa Velikého 260/17, Vítkovice, 70300 Ostrava",Moravskoslezský kraj,útulek pro zájmová zvířata,kočka 120,49.8137727777778,18.2715919444444,2025-10-22,2026-02-19 21:29:24.225237+00,,false,true,,https://donio.cz/kocka,,0.5,phone_not_found,2026-02-26 21:04:04.326814+00
4dd44693-09f8-4070-bcd6-05cb7670d61f,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 31C03202,Město Nová Včelnice,"Čechova 499, 37842 Nová Včelnice",Jihočeský kraj,útulek pro zájmová zvířata,"pes 2, kočka 1",49.2384452777778,15.0680583333333,2017-12-11,2026-02-19 21:29:24.225237+00,,true,true,+420384371322,https://www.vcelnice.cz/mesto/technicke-sluzby-mesta-nova-vcelnice/utulek-pro-zvirata/?mapa-webu=1&lang=cs,https://www.vcelnice.cz/mesto/technicke-sluzby-mesta-nova-vcelnice/utulek-pro-zvirata/?mapa-webu=1&lang=cs,1,success,2026-02-26 21:04:04.326814+00
4e0b74dd-f837-46b4-80d3-771b4cd85519,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 53C03420,Kočičí útulek Sezemice,"Spálená 148, 53304 Sezemice",Pardubický kraj,útulek pro zájmová zvířata,kočka 40,50.0657197222222,15.8538183333333,2018-10-03,2026-02-19 21:29:24.225237+00,,false,true,,,,,website_not_found,
503b65fe-c3c9-422f-91c0-481bfbcf0341,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 51C03316,Andělský svět z.s.,"Mlýnská 93, 47152 Sloup v Čechách",Liberecký kraj,útulek pro zájmová zvířata,kočka 30,50.7389252777778,14.5908383333333,2024-01-18,2026-02-19 21:29:24.225237+00,,false,true,+420730510377,https://www.znesnaze21.cz/sbirka/pomozte-andelskemu-svetu-zachranit-vsechny-kocici-tlapky,https://www.znesnaze21.cz/sbirka/pomozte-andelskemu-svetu-zachranit-vsechny-kocici-tlapky,0.8,success,2026-02-26 21:04:04.326814+00
510fb19a-48f7-46f4-8ea9-3f024a5ef56b,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 52C02844,Městská policie Červený Kostelec,"Nerudova - areál TS, 54941 Červený Kostelec",Královéhradecký kraj,útulek pro zájmová zvířata,pes 2,50.470895,16.0923352777778,2017-11-13,2026-02-19 21:29:24.225237+00,,true,false,+420491465628,http://www.policie-cr.cz/mestska-policie/cerveny-kostelec-34.html,http://www.policie-cr.cz/mestska-policie/cerveny-kostelec-34.html,0.8,success,2026-02-26 21:04:04.326814+00
5245eaed-ad92-4968-9abd-825d765c6501,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 81C01621,Eva Vinklárková,"Sedliště č. p. 114, 73936 Sedliště",Moravskoslezský kraj,útulek pro zájmová zvířata,pes 50,49.7374194444444,18.3670333333333,2006-02-15,2026-02-19 21:29:24.225237+00,,true,false,+420777103234,https://www.ekatalog.cz/firma/420288-vinklarkova-eva-psi-utulek-a-hotel-pro-psy/,https://www.ekatalog.cz/firma/420288-vinklarkova-eva-psi-utulek-a-hotel-pro-psy/,1,success,2026-02-26 21:04:04.326814+00
5471365b-a3a0-4cb0-bc32-ffbc2c93890d,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 71C01518,Město Vidnava - odchyt toulavých psů,"Mírové náměstí 80, 79055 Vidnava",Olomoucký kraj,útulek pro zájmová zvířata,pes 6,50.3719847222222,17.1852072222222,2018-01-02,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
54b8ca2f-5f65-4143-8ab8-9af8af2443b9,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 11C02108,"Dočasky De De, z.s.","Štúrova 1417/2, Krč, 14200 Praha 4",Hlavní město Praha,útulek pro zájmová zvířata,"kočka 30, pes 40",50.0202961111111,14.4530425,2018-01-08,2026-02-19 21:29:24.225237+00,,true,true,,https://pesvnouzi.cz/utulek/docasky-de-de-z-s/,,0.8,phone_not_found,2026-02-26 21:04:04.326814+00
55dfc7bc-6ed3-402e-b407-f9dece149495,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 61C02990,"Služby Telč, spol. s r.o.","Radkovská 560, Telč-Staré Město, 58856 Telč",Kraj Vysočina,útulek pro zájmová zvířata,pes 1,49.1723627777778,15.459965,2018-06-13,2026-02-19 21:29:24.225237+00,,true,false,+420777708081,https://ifirmy.cz/firma/001473-sluzby-telc-spol-s-ro,https://ifirmy.cz/firma/001473-sluzby-telc-spol-s-ro,0.8,success,2026-02-26 21:04:04.326814+00
562129b5-8485-42ff-a118-73fd6ee0c034,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21E01266,Domov Kulíšek z.s.,"Bukov č. p. 24, 27004 Hořovičky",Středočeský kraj,útulek pro zájmová zvířata,kočka 80,50.1419344444444,13.5012783333333,2025-10-10,2026-02-19 21:29:24.225237+00,,false,true,,,,,website_not_found,
57707e2f-40cd-46cc-a057-31ce97efef8a,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 31C01851,Záchytné kotce MP Blatná,"Lapač 215, 38801 Blatná",Jihočeský kraj,útulek pro zájmová zvířata,pes 4,49.4145127777778,13.90244,2017-11-28,2026-02-19 21:29:24.225237+00,,true,false,+420724726602,https://www.evidencepsu.cz/utulky/zachytne-kotce-mp-blatna/,https://www.evidencepsu.cz/utulky/zachytne-kotce-mp-blatna/,0.8,success,2026-02-26 21:04:04.326814+00
58162357-68a8-40c8-9c8c-d1a50905b645,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 72C03151,Záchytný útulek Městské policie Holešov,"Bořenovská 1422, 76901 Holešov",Zlínský kraj,útulek pro zájmová zvířata,"pes 3, ptáci 1",49.3360455555556,17.5735783333333,2021-09-24,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
587c24b9-b8a8-4e04-97d9-2f6cd284f8a5,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 62C01585,Psí útulek Znojmo,"Znojmo 2, Načeratice, 66902 Znojmo 2",Jihomoravský kraj,útulek pro zájmová zvířata,"pes 38, kočka 98",48.8221716666667,16.1132711111111,2006-12-22,2026-02-19 21:29:24.225237+00,,true,true,+420603487082,https://www.psiakocky.cz/psi-utulek-znojmo-primetice,https://www.psiakocky.cz/psi-utulek-znojmo-primetice,0.7,success,2026-02-26 21:04:04.326814+00
5a3ea277-535a-486a-bdf3-b323160075fc,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 62C00359,Útulek pro psy a kočky,"U Zoo 3529/1, 69501 Hodonín",Jihomoravský kraj,útulek pro zájmová zvířata,"pes 34, plazi 4",48.8646052777778,17.1071633333333,2005-03-15,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
5a94ce41-32e6-4f80-a14b-79b6f6b2b243,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 21C08420,Azyl Pídička,"Na Kopánku 52, 25163 Kunice",Středočeský kraj,útulek pro zájmová zvířata,pes 10,49.936835,14.6680925,2018-01-25,2026-02-19 21:29:24.225237+00,,true,false,+420321000180,https://www.superzoo.cz/azyl-pidicka/,https://www.superzoo.cz/azyl-pidicka/,0.5,success,2026-02-26 21:04:04.326814+00
5b653a7c-d954-4eb1-ba99-7e91bcc725d4,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 41C00693,Psí útulek pro opuštěné a toulavé psy Horní Hraničná,"Horní Hraničná, Pomezí nad Ohří, Cheb 35002",Karlovarský kraj,útulek pro zájmová zvířata,pes 40,50.0639063888889,12.2929833333333,2018-01-01,2026-02-19 21:29:24.225237+00,,true,false,,,,,website_not_found,
5c05f2c7-8aec-4e8b-b248-6282bd3ce91c,2026-02-19 21:29:24.225237+00,2026-02-19 21:29:24.225237+00,CZ 71C02171,Město Moravský Beroun-Městská Policie,"náměstí 9. května 4, 79305 Moravský Beroun",Olomoucký kraj,útulek pro zájmová zvířata,"pes 2, fretka 2, králíci a hlodavci 2, kočka 2",49.7934580555556,17.4421027777778,2017-12-18,2026-02-19 21:29:24.225237+00,,true,true,,,,,website_not_found,
